Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
Cote d'Ivoire	CIV	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																															4499.873854	4342.390834	4179.625134	4027.236034	3922.818668	4064.932861	4240.163101	4263.551864	4342.123825	4290.396128	4093.872792	4001.956549	3848.776086	3717.053187	3685.179497	3670.180722	3646.271799	3630.050106	3639.893296	3673.26125	3660.902778	3417.777897	3692.647643	3922.541062	4161.938279	4417.151166	4615.711582	4830.751701	5033.478224	5212.556048	
Cote d'Ivoire	CIV	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																															2053.966947	2049.113072	2017.253282	1989.756045	1979.553236	2094.279263	2224.558946	2275.401315	2343.4162	2348.930354	2291.441153	2289.125956	2236.329086	2199.900958	2239.75497	2300.122232	2354.291344	2406.778944	2460.247093	2501.728522	2522.36493	2404.04228	2626.068383	2828.401341	3127.479168	4652.890621	4726.983121	4830.751701	5156.093849	5443.224839	
Cote d'Ivoire	CIV	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																															12.34959378	12.00954252	10.9846169	10.58642822	10.41513408	11.19933457	10.74113778	10.9208443	11.48844233	9.791561145	9.921054858	10.32838669	9.501812847	9.914376747	7.121667072	7.003678401	7.230017831	6.835916697	6.974199588	7.857864412	7.396472175	6.168538647	6.298496021	6.403636902	6.793446776						
Cote d'Ivoire	CIV	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																															53660442221	53682402848	53551116835	53448038914	53881612979	57721079173	62182530373	64510366445	67691165941	68786089126	67363317619	67445077768	66320335231	65418686436	66224496048	67364383443	68385521305	69592550911	71362179160	73682487388	75169133689	71871272272	79566172987	86639145317	94258258807	1.02593E+11	1.09959E+11	1.18051E+11	1.26185E+11	1.34049E+11	
Cote d'Ivoire	CIV	"GDP, PPP (current international $)"	NY.GDP.MKTP.PP.CD																															24493303203	25331969784	25845898317	26407331880	27190020837	29738267098	32623439465	34428330483	36532485324	37659397374	37704903409	38578699257	38535391862	38717398903	40249503256	42217625713	44154536392	46140929547	48234544140	50182540179	51791592985	50553775704	56584389144	62472328771	70830156790	1.08069E+11	1.1261E+11	1.18051E+11	1.29259E+11	1.39981E+11	
Croatia	HRV	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																					5.90533971	6.203341583	2.290762788	-0.948053455	2.861746843	2.957710083	5.67815671	5.635798518	4.154576856	4.308493379	4.993287632	5.067625135	1.8934529	-7.323537319	-1.31656298	-0.198369263	-2.391774269	-0.447092177	-0.341452517	2.431888573	3.498134992	3.439217352	2.807609701	2.858925968	
Croatia	HRV	GDP per capita (constant 2010 US$)	NY.GDP.PCAP.KD																																				8619.096009	9254.140712	9876.269292	10108.71919	10056.23549	10446.56143	11177.44287	11805.16369	12466.9291	12981.25442	13523.13099	14195.04031	14917.65129	15201.91579	14103.40249	13949.3265	13969.80489	13677.42072	13654.24544	13663.16545	14111.25125	14707.23695	15396.80108	15971.14767	16509.91192	
Croatia	HRV	GDP per capita (constant LCU)	NY.GDP.PCAP.KN																																				49353.97676	52990.31884	56552.70165	57883.73765	57583.20966	59818.26277	64003.37749	67597.78216	71387.13021	74332.21864	77435.06884	81282.50212	85420.25919	87047.99178	80757.77298	79875.51538	79992.77711	78318.55028	78185.84588	78236.92291	80802.71591	84215.40144	88163.92832	91452.70572	94537.73442	
Croatia	HRV	GDP per capita (current LCU)	NY.GDP.PCAP.CN																																				25513.37067	28436.15983	32425.89993	35891.02438	36967.49879	40077.2025	44727.53384	49061.48597	54038.16107	58298.78845	62632.9278	68278.50681	74767.93898	80425.38503	76831.9711	76693.54471	78071.39525	77565.27432	78010.91493	78171.65697	80802.71591	84132.1374	89101.29033	94273.81894	98915.00049	
Croatia	HRV	GDP per capita (current US$)	NY.GDP.PCAP.CD																																				4877.527466	5232.814366	5263.432122	5640.316248	5198.124047	4841.586733	5362.022897	6232.655595	8059.420173	9661.169574	10527.89268	11695.94466	13937.44839	16296.80592	14540.6416	13949.3265	14609.52435	13258.35985	13674.4178	13599.40978	11781.73479	12361.48383	13451.62495	15014.08502	14936.10055	
Croatia	HRV	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																																				15050.53354	16159.43888	17245.79029	17651.69075	17560.0445	18241.62568	19517.87967	20613.99616	21769.5608	22667.6678	23613.88438	24787.16214	26048.97438	26545.35269	24627.14558	24358.10044	24393.8595	23883.30273	23842.83442	23858.4104	24640.85097	25681.55207	26885.65841	27888.57363	28829.35553	
Croatia	HRV	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																																				7995.778258	8724.588524	9467.178322	9821.573943	9867.613424	10587.42603	11550.98805	12646.82769	13549.79446	14533.25416	15300.61249	17421.00708	19318.72112	20768.81211	20009.6279	19814.60197	20804.38888	21168.85123	21820.52052	22060.74113	23005.10114	24876.30967	26885.65841	29455.58326	31130.79377	
Croatia	HRV	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																																				8.894278968	9.125514821	9.16389798	9.073378875	9.096727721	9.719506367	9.640616083	9.902965601	9.751231735	10.16075803	10.44176598	11.02445374	11.13943	11.64233765	11.15813142	11.14559199	11.39667712	11.819015	12.0183576	12.57134534						
Croatia	HRV	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																																				69533916470	73640130451	78208279286	79999845444	79241404146	81509092527	83919895176	88684998335	93683106156	97575242803	1.01779E+11	1.06861E+11	1.12277E+11	1.14403E+11	1.06024E+11	1.04628E+11	1.04421E+11	1.01923E+11	1.01468E+11	1.01121E+11	1.0358E+11	1.07204E+11	1.10891E+11	1.14004E+11	1.17263E+11	
Croatia	HRV	"GDP, PPP (current international $)"	NY.GDP.MKTP.PP.CD																																				36940735427	39758796190	42932896317	44512699021	44528562734	47307816903	49665113363	54408853260	58310171926	62559845878	65947858417	75104731453	83267880181	89507453401	86145069841	85112176300	89055724751	90339300421	92861349145	93502002544	96704335181	1.03842E+11	1.10891E+11	1.2041E+11	1.26625E+11	
Cuba	CUB	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG												8.583859012	4.826685845	3.434488533	0.984491816	9.476426069	5.427960463	8.709502857	6.595998567	1.088183302	-4.849442952	19.68833433	8.918234965	5.411470724	7.929716515	1.596674599	0.095303386	-2.402172538	3.705539907	0.680083233	-2.948564945	-10.69269711	-11.58060308	-14.87818069	0.71693031	2.457201172	7.838749659	2.783425042	0.159146052	6.188755304	5.914760174	3.185029904	1.424821261	3.792740223	5.77053807	11.20165642	12.06586311	7.262136966	4.116828042	1.451305431	2.390352297	2.802300836	3.014900289	2.747602563	1.047576632	4.438141959	0.513761468	1.809054399	2.248480393		
Cuba	CUB	GDP per capita (constant 2010 US$)	NY.GDP.PCAP.KD											2249.749109	2400.017709	2472.021473	2514.173972	2500.20812	2700.775314	2815.261493	3031.282286	3205.339382	3218.110002	3043.829242	3624.916695	3931.740492	4127.486575	4432.427704	4473.649377	4440.10355	4290.161731	4401.694538	4386.713789	4219.999652	3741.73673	3289.055344	2785.97186	2793.21945	2848.76773	3057.741685	3128.42705	3119.508198	3298.826762	3480.830892	3579.395475	3619.05531	3746.437815	3955.166666	4393.830048	4924.129609	5286.480195	5511.046965	5596.139681	5730.354775	5885.254625	6051.685746	6203.843263	6255.426161	6522.736799	6550.274373	6666.331728	6816.896809		
Cuba	CUB	GDP per capita (constant LCU)	NY.GDP.PCAP.KN											1659.857954	1770.725664	1823.849819	1854.949802	1844.64584	1992.623697	2077.091246	2236.470722	2364.88951	2374.311634	2245.727827	2674.452357	2900.826009	3045.246865	3270.231489	3300.644713	3275.894705	3165.268094	3247.556655	3236.503904	3113.502728	2760.641819	2426.654889	2055.481446	2060.828695	2101.812045	2255.992385	2308.143829	2301.563528	2433.864211	2568.146297	2640.866942	2670.127846	2764.110265	2918.109768	3241.754258	3633.007638	3900.348783	4066.033453	4128.814597	4227.838079	4342.122711	4464.915079	4577.176426	4615.234129	4812.455093	4832.77223	4918.398989	5029.485441		
Cuba	CUB	GDP per capita (current LCU)	NY.GDP.PCAP.CN											653.4265032	779.7241411	859.0030409	902.0577518	1003.426691	1130.84699	1184.95105	1222.365553	1413.035883	1460.204389	1455.641442	1689.554343	1791.742024	1910.977153	2105.197112	2078.932712	1982.583223	1927.326252	2001.817704	2007.470374	2032.782365	1669.243499	1522.256519	1534.0902	1942.320027	2189.117702	2286.927382	2308.146195	2331.465648	2558.904794	2747.098575	2837.738018	2999.245244	3197.133754	3395.71205	3786.664795	4683.566155	5208.716073	5411.271418	5529.67036	5730.354775	6139.71933	6497.321113	6837.712892	7133.342095	7694.01192	8060.795886	8541.210673	8821.818891		
Cuba	CUB	GDP per capita (current US$)	NY.GDP.PCAP.CD											653.4265032	779.7241411	901.3673042	1088.127565	1223.691087	1379.081695	1443.302131	1472.729582	1835.111536	2000.279985	2021.724225	2035.607642	2107.931793	2224.653263	2396.35414	2269.824994	2378.909555	2451.133476	2640.920454	2572.69047	2703.168039	2278.20868	2057.103404	2073.094865	2624.756793	2794.737268	2286.927382	2308.146195	2331.465648	2558.904794	2747.098575	2837.738018	2999.245244	3197.133754	3395.71205	3786.664795	4683.566155	5208.716073	5411.271418	5529.67036	5730.354775	6139.71933	6497.321113	6837.712892	7133.342095	7694.01192	8060.795886	8541.210673	8821.818891		
Cuba	CUB	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																																																													
Cuba	CUB	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																																																													
Cuba	CUB	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																																																													
Cuba	CUB	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																																																													
Cuba	CUB	"GDP, PPP (current international $)"	NY.GDP.MKTP.PP.CD																																																													
Curacao	CUW	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																										-0.695752956	0.397065105	0.288184819	0.208461863	0.676426257	1.63593427	2.469962305	2.188044622	-0.53130945	0.08230596	0.612608577	-0.138917069	-0.794106769	-1.138838621	0.278694931	-0.986569701	-1.73976542	-2.166131078	-3.4	
Curacao	CUW	GDP per capita (constant 2010 US$)	NY.GDP.PCAP.KD																																																													
Curacao	CUW	GDP per capita (constant LCU)	NY.GDP.PCAP.KN																																									28355.85761	29208.78672	29288.90445	28773.80532	28340.66189	27813.96795	27552.24902	27680.69015	27932.6796	27603.94053	27279.24386	27059.13174	26798.21025	26285.71271	25638.50708	25372.92189	24857.62852	24347.24145	23875.74593	23395.13322	
Curacao	CUW	GDP per capita (current LCU)	NY.GDP.PCAP.CN																																									28355.85761	29731.62336	29935.40962	29885.36585	29841.69921	30487.88084	31146.29316	32230.23269	34767.77009	34977.04331	35526.54351	36062.03168	36851.44127	36628.26514	36261.83735	35712.87695	35004.10487	34828.98143	35037.26783	35243.56028	
Curacao	CUW	GDP per capita (current US$)	NY.GDP.PCAP.CD																																																				20146.38641	20587.39736	20462.71795	20258.00969	19951.3279	19555.36585	19457.53152	19573.89265	19689.13982	
Curacao	CUW	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																																									29669.86461	30562.31835	30646.14873	30107.17996	29653.96471	29102.86384	28829.01689	28963.40996	29227.07658	28883.10378	28543.36071	28313.04862	28040.03605	27503.78944	26826.59238	26548.7	26009.528	25475.48966	24982.1451	24479.26085	
Curacao	CUW	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																																									22701.96044	23897.75197	24342.34454	24358.34994	24637.58086	24932.89034	25445.7018	26251.05178	27005.29252	26890.91975	26884.27092	27224.40097	26175.4939	25921.15841	25379.2977	25090.20812	24808.40367	25475.48966	25590.71062	25562.53006	
Curacao	CUW	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																																									1.887382693	1.798403996	1.839174323	1.934076912	1.83266109	1.917332834	1.977148683	1.785390046	1.906965085	1.850473452	2.081925202	1.762509791	2.093263307	2.345236977	2.120535003						
Curacao	CUW	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																																									3971608076	3943975496	3959635646	3971046715	3979324833	4006242031	4071781517	4172352986	4263645931	4240992777	4244483367	4270485436	4264553003	4230687899	4182507191	4194163627	4152785279	4080536557	3992146786	3856413796	
Curacao	CUW	"GDP, PPP (current international $)"	NY.GDP.MKTP.PP.CD																																									3038884425	3083933199	3145152627	3212793282	3306166251	3432211819	3593925477	3781621516	3939532072	3948474420	3997771738	4106283623	3980978517	3987244429	3956860925	3963751080	3961008963	4080536557	4089395558	4027069861	
Cyprus	CYP	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																	20.26629219	16.36200095	7.777403359	9.905569384	5.753244701	2.516998441	6.021708985	5.582181702	8.757894384	4.882540772	3.70395029	7.065250812	8.646777846	7.947425531	7.403999506	0.739501203	9.399999016	0.700000488	5.899998701	8.362469305	1.248581576	2.64089464	6.110846746	4.997960422	5.965310315	3.952560541	3.722956499	2.623286123	5.026343926	4.853003838	4.713828666	5.098068453	3.646811991	-2.015262359	2.014695707	0.401437941	-3.446822086	-6.553078255	-1.829309109	3.21856901	6.438058481	5.154777146	5.240747828	3.075034343	
Cyprus	CYP	GDP per capita (constant 2010 US$)	NY.GDP.PCAP.KD																7359.998492	8923.620775	10382.45214	11148.50555	12157.93022	12718.48863	12823.9028	13436.1815	14069.70346	15104.91781	15650.99633	16045.62155	16993.48029	18268.12482	19440.84903	20440.10274	20065.07938	21374.89467	21010.95982	21795.13108	23193.4164	23111.678	23388.15737	24514.94783	25453.76929	26686.78966	27444.18888	28141.56551	28530.93496	29566.82945	30558.42754	31469.46186	32377.07152	32725.63025	31216.76455	31023.63833	30363.51005	28873.62583	27044.30911	26834.01157	27897.95817	29643.83882	30650.24479	31506.92352	32093.02658	
Cyprus	CYP	GDP per capita (constant LCU)	NY.GDP.PCAP.KN																5551.646576	6731.086804	7831.483246	8409.317304	9170.726292	9593.555481	9673.069381	10134.91119	10612.77678	11393.63892	11805.54593	12103.21171	12818.18152	13779.64584	14664.23167	15417.9687	15135.0886	16123.08222	15848.56618	16440.06652	17494.79309	17433.13782	17641.6862	18491.62419	19199.77719	20129.8444	20701.1506	21227.18177	21520.88313	22302.2583	23050.22071	23737.41386	24422.02379	24684.94162	23546.80428	23401.12919	22903.19445	21779.37484	20399.52131	20240.89388	21043.42876	22360.34647	23119.47845	23765.67119	24207.7687	
Cyprus	CYP	GDP per capita (current LCU)	NY.GDP.PCAP.CN																875.0883836	1146.184755	1452.208317	1732.025618	2136.981829	2551.909832	2891.833423	3343.578229	3677.852599	4271.51982	4676.795057	4993.728857	5492.964517	6093.566924	6792.882535	7530.070288	7679.310878	8674.825166	8936.694362	9758.861934	11797.07036	12065.96323	12483.43232	13342.05841	14171.90103	15266.03729	16273.9486	16736.9432	17882.72702	19034.09709	20069.7403	21305.94369	22827.5431	24165.78019	23112.23276	23401.13039	23273.56352	22502.33175	20877.30918	20420.46958	21030.67725	22162.67772	23315.01223	24294.44365	24885.88281	
Cyprus	CYP	GDP per capita (current US$)	NY.GDP.PCAP.CD																976.3342448	1157.411648	1476.271543	1929.403607	2559.259675	4232.022939	4033.240478	4122.784499	4091.048498	4258.743589	4488.287003	5642.631476	6690.577975	7645.629767	8038.914242	9641.575273	9696.099593	11310.07192	10526.14177	11617.69278	15261.41056	15139.22613	14234.24438	15092.82625	15287.91913	14388.34806	14821.44682	16093.21461	20252.23898	23792.62136	24959.25917	26729.3234	31244.92622	35397.36368	32109.24251	31023.63833	32396.38574	28912.15694	27729.1927	27129.62612	23333.71491	24532.51906	26338.69434	28689.70672	27858.371	
Cyprus	CYP	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																															25186.07454	24723.9748	26337.9151	25889.47849	26855.72587	28578.678	28477.96082	28818.63572	30207.05479	31363.8605	32883.17491	33816.43408	34675.73406	35155.5109	36431.92894	37653.76543	38776.33212	39894.67897	40324.16928	38464.9612	38226.99316	37413.5902	35577.77091	33323.70654	33064.58017	34375.56372	36526.81906	37766.90166	38822.49197	39544.68185	
Cyprus	CYP	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																															13323.85439	13521.70912	14732.6467	14824.91913	15706.59805	17064.73832	17288.67269	17774.64035	18758.48335	19662.69258	21296.57684	22871.58828	23556.24012	24253.16334	25921.35166	27763.27611	29979.159	32847.4741	34830.16612	33917.4867	33445.90649	33313.57915	31834.67636	30375.10632	30042.82711	31722.21621	35388.83253	37766.90166	39737.32519	41254.40459	
Cyprus	CYP	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																															10.77588532	10.63743401	10.33779156	9.695969826	8.986078983	11.05377559	10.06575412	10.54401554	10.45381448	10.91857827	10.75634934	11.30155876	11.56416632	10.90789731	12.23012737	12.62028211	12.70526029	12.64179345	12.3666742	12.39596065	13.074418	13.5398637	13.90282506	14.98425514	14.39516306						
Cyprus	CYP	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																															14710290367	14819073141	16212065871	16325550411	17288757673	18734524727	18968440551	19469377080	20659120876	21691655561	22985630128	23894151074	24783719925	25433867810	26712261480	28008608555	29328886374	30824093078	31948189800	31304349957	31935037351	32063236708	30958073983	28929367169	28400159620	29314238356	31201506165	32809874274	34529357048	35591146635	
Cyprus	CYP	"GDP, PPP (current international $)"	NY.GDP.MKTP.PP.CD																															7721996236	8042170663	8998636055	9276321881	10033396346	11100412674	11425642631	11922451010	12737398222	13501982860	14781142813	16045518213	16716270316	17422389737	18871595510	20504253211	22510419328	25193704020	27398488322	27400251815	27744210912	28345798721	27503447269	26181499623	25643576078	26968548608	30416963880	32809874274	36328662360	37705562489	
Czech Republic	CZE	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																-11.61494233	-0.50654237	0.061904269	2.909309433	6.500813529	4.265416645	-0.518331043	-0.356566596	1.384148943	4.001028635	3.042976563	1.569855328	3.583688459	4.814261001	6.60161753	6.766932681	5.570338859	2.686411951	-4.657331092	2.434902159	1.760359624	-0.785004299	-0.045903674	2.262102897	5.388380838	2.53728452	5.168724304	3.18131405	2.335309283	
Czech Republic	CZE	GDP per capita (constant 2010 US$)	NY.GDP.PCAP.KD																															14059.66919	12456.51456	12380.75234	12375.54585	12730.98929	13566.92304	14162.08127	14103.86533	14066.89699	14276.18317	14889.06992	15399.8927	15671.85085	16238.12794	17014.69462	18112.86754	19286.25598	20242.09928	20614.19769	19542.46928	19960.06849	20269.48743	20082.25119	20066.37559	20498.70575	21560.82623	22065.46864	23144.40872	23800.97486	24265.9892	
Czech Republic	CZE	GDP per capita (constant LCU)	NY.GDP.PCAP.KN																															286000.4632	253389.2432	251848.0952	251742.1853	258972.5821	275977.0677	288083.72	286899.4969	286147.4905	290404.7702	302872.0545	313263.1633	318795.3103	330314.4654	346111.3114	368450.2414	392319.1982	411762.8724	419332.0631	397531.0649	406025.8287	412319.9996	408511.2577	408188.3177	416982.737	438588.2916	448853.6798	470801.3771	484157.1834	493616.4613	
Czech Republic	CZE	GDP per capita (current LCU)	NY.GDP.PCAP.CN																															70761.80505	85383.34734	95350.90569	115334.4674	133290.4168	154572.1791	177335.1684	191284.8352	209495.4205	219079.5091	232693.7436	252444.5254	263901.5561	276971.9986	301968.8635	321763.931	344849.4736	374754.5837	389312.9087	378623.5381	381202.378	387032.1019	389020.6107	394017.8645	412885.7699	438588.2916	453977.1228	482398.6888	508824.3307	538783.9537	
Czech Republic	CZE	GDP per capita (current US$)	NY.GDP.PCAP.CD																															3941.503094	2896.609131	3372.86543	3956.17835	4630.551217	5824.121291	6532.837055	6034.488437	6489.703619	6337.41912	6029.038193	6637.041657	8060.868703	9818.568493	11749.85266	13430.6699	15261.79759	18466.54793	22804.57768	19861.69743	19960.06849	21871.26608	19870.80121	20133.16914	19890.91991	17829.69832	18575.23203	20636.19995	23415.84363	23494.5962	
Czech Republic	CZE	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																															23660.49336	20962.60418	20835.10676	20826.34496	21424.50747	22831.26924	23832.83883	23734.8694	23672.65676	24024.85667	25056.26094	25915.90556	26373.5738	27326.54042	28633.39554	30481.46983	32456.12151	34064.67458	34690.86512	32887.29332	33590.05547	34110.76508	33795.67219	33768.95573	34496.50805	36283.91103	37133.15493	38948.86299	40053.77367	40836.32899	
Czech Republic	CZE	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																															12772.94664	11699.20644	11893.04341	12169.70316	12786.56648	13825.94573	14653.62038	14819.49464	14977.116	15396.31178	16242.54319	17628.67715	18252.57277	19517.93567	20914.73323	22095.38785	23891.70474	26250.47641	27974.48713	27781.94467	27903.25872	29001.36804	29254.73127	30818.10816	32502.47535	33899.28657	36097.70526	38948.86299	42425.16695	44295.91719	
Czech Republic	CZE	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																															4.932412364	4.819835722	4.934403413	5.092752382	5.405705165	5.679695886	5.738789585	5.67157071	5.834431597	6.350927918	6.282853332	6.303805484	6.334547821	6.271046414	6.419669701	6.926224505	7.226094828	7.622505438	8.010428675	8.151024528	7.926114657	8.36590295	8.336202137	8.46341564	8.811112965	9.399969733					
Czech Republic	CZE	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																															2.44492E+11	2.16095E+11	2.15E+11	2.15133E+11	2.21392E+11	2.35784E+11	2.45841E+11	2.44567E+11	2.43695E+11	2.47068E+11	2.56954E+11	2.64773E+11	2.68929E+11	2.78567E+11	2.91978E+11	3.11253E+11	3.32315E+11	3.50826E+11	3.60251E+11	3.43473E+11	3.51836E+11	3.5803E+11	3.55219E+11	3.55056E+11	3.63088E+11	3.82652E+11	3.92361E+11	4.12641E+11	4.25769E+11	4.35712E+11	
Czech Republic	CZE	"GDP, PPP (current international $)"	NY.GDP.MKTP.PP.CD																															1.31987E+11	1.20602E+11	1.22726E+11	1.25711E+11	1.32131E+11	1.42784E+11	1.51156E+11	1.52702E+11	1.5418E+11	1.58334E+11	1.66568E+11	1.80105E+11	1.8612E+11	1.98966E+11	2.1327E+11	2.25621E+11	2.44625E+11	2.70349E+11	2.90504E+11	2.90153E+11	2.9227E+11	3.04401E+11	3.0749E+11	3.2403E+11	3.421E+11	3.57504E+11	3.8142E+11	4.12641E+11	4.50976E+11	4.72625E+11	
Denmark	DNK	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		6.378832476	5.666822173	0.637021234	9.269938215	4.555254814	2.740910109	5.530370008	5.553076576	6.509248385	1.596841805	3.004995574	3.929385341	4.092946092	-1.12239425	-1.456644936	5.924606187	1.87029103	2.22630854	3.869111483	-0.482986337	-0.666124156	3.684572968	2.596071919	4.166137923	4.003751815	4.904178355	0.254266315	-0.013601205	0.645187432	1.475244277	1.393633997	1.957006712	0.010687631	5.332462712	3.027587267	2.900099769	3.260890158	2.218158742	2.948022161	3.746862595	0.823152998	0.466345571	0.390058556	2.668219267	2.336641308	3.913007978	0.909238928	-0.512016745	-4.90654773	1.870991147	1.336777767	0.226499792	0.933340972	1.619393811	2.342591108	3.245956985	2.821736341	2.175646389	2.849514441	
Denmark	DNK	GDP per capita (constant 2010 US$)	NY.GDP.PCAP.KD	20537.54611	21695.60567	22747.28865	22712.574	24620.4573	25542.16964	26032.37445	27256.3175	28595.25347	30288.63146	30541.92958	31241.8588	32284.27937	33403.12798	32874.79324	32302.67137	34130.58204	34660.80545	35322.58081	36599.24145	36378.20799	36146.14989	37505.53047	38505.6323	40130.84377	41720.67164	43708.23863	43763.90557	43736.69485	43992.48053	44569.01306	45073.01737	45803.38994	45655.92138	47928.37509	49122.86915	50262.22777	51685.98804	52640.94556	54013.79208	55850.63076	56108.95908	56190.81124	56256.75574	57608.73722	58792.66044	60892.77158	61174.54161	60504.77696	57229.03987	58041.39844	58575.6078	58487.79354	58788.08416	59437.94732	60402.12964	61877.97648	63215.99807	64271.87827	65820.2381	
Denmark	DNK	GDP per capita (constant LCU)	NY.GDP.PCAP.KN	121824.7382	128694.1228	134932.5021	134726.5816	146043.7751	151511.1938	154418.9936	161679.1863	169621.4946	179666.2843	181168.7996	185320.6439	191504.0805	198140.8733	195006.8941	191613.1782	202455.9896	205601.172	209526.695	217099.5982	215788.4706	214411.947	222475.5288	228407.9388	238048.3778	247478.9282	259268.7899	259598.9954	259437.5867	260954.8577	264374.7368	267364.3926	271696.821	270822.0661	284301.8205	291387.3274	298145.7817	306591.2513	312255.8741	320399.3332	331295.1038	332827.4573	333312.9884	333704.1584	341723.8502	348746.653	361204.1047	362875.5099	358902.5959	339471.5592	344290.3126	347459.1388	346938.2417	348719.5074	352574.3695	358293.712	367048.149	374985.0334	381248.3099	390432.88	
Denmark	DNK	GDP per capita (current LCU)	NY.GDP.PCAP.CN							17178.99725	18787.85504	20821.01543	23633.49871	25983.41367	28557.88187	32344.1196	37019.13016	41267.04434	45964.50121	53120.97987	58734.42046	65215.76224	72349.26647	78248.19955	86063.5016	98359.2566	108440.4236	119752.5277	129838.7511	139174.0096	145976.9808	151640.815	160101.0904	166420.4055	172778.2759	178485.4269	178942.5116	190789.8838	198052.4899	206727.7958	216864.9653	223593.2487	233289.6727	248503.1703	255939.8688	262330.5669	266530.2879	278655.6368	292647.6741	309394.1607	318385.9811	327920.3119	311807.511	326429.1779	331537.5177	338903.3091	343668.8163	351054.0918	358293.712	367982.6359	380393.3408	388971.2771	401302.888	
Denmark	DNK	GDP per capita (current US$)	NY.GDP.PCAP.CD							2487.136181	2700.74629	2776.13539	3151.133161	3464.455156	3845.506089	4654.298936	6119.370222	6770.750027	7999.112667	8787.589722	9783.852022	11826.01861	13751.99895	13883.88714	12081.80105	11804.43289	11857.89214	11562.91908	12253.10021	17201.08881	21340.72786	22527.04673	21901.05475	26891.44645	27011.37746	29569.66036	27597.97523	29995.57962	35351.36546	35650.71409	32835.93994	33368.14242	33440.79481	30743.54768	30751.65435	33228.69354	40458.7774	46511.59833	48799.8256	52026.99951	58487.05497	64322.0635	58163.27688	58041.39844	61753.64713	58507.50805	61191.1937	62548.98473	53254.85637	54663.99837	57610.09818	61598.5367	60170.34264	
Denmark	DNK	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																															39152.60401	39595.3574	40236.96883	40107.42191	42103.70754	43153.03642	44153.93041	45404.66311	46243.56599	47449.57242	49063.1827	49290.11674	49362.02152	49419.95189	50607.62897	51647.67168	53492.55929	53740.0862	53151.7171	50274.0757	50987.70948	51456.99714	51379.85482	51643.65155	52214.53775	53061.54437	54358.03363	55533.44735	56461.00792	57821.19778	
Denmark	DNK	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																															18199.66428	19027.90173	19776.88817	20180.27697	21637.092	22641.34197	23682.99479	24919.71778	25813.01309	26653.8239	28670.59	29450.04298	30640.34562	30788.62457	32911.40153	34150.15946	37284.45475	38958.85953	41278.32683	40361.09639	43035.89206	44403.38484	44803.96824	46726.85414	47901.44736	49045.33919	51976.00571	55533.44735	59276.21251	62089.91446	
